COD_INE;ID_REL;COD_GEO;COD_PROV;PROVINCIA;NOMBRE_ACTUAL;POBLACION_MUNI;SUPERFICIE;PERIMETRO;COD_INE_CAPITAL;CAPITAL;POBLACION_CAPITAL;HOJA_MTN25;LONGITUD_ETRS89_REGCAN95;LATITUD_ETRS89_REGCAN95;ORIGENCOOR;ALTITUD;ORIGENALTITUD
29026000000;1290265;29260;29;Málaga;Benamargosa;1562;1211,8756;21307;29026000101;Benamargosa;1300;1053-2;-4,194108884;36,83499352;Detección automática;106;MDT
29027000000;1290271;29270;29;Málaga;Benamocarra;3186;573,6786;11439;29027000101;Benamocarra;3051;1054-1;-4,159999046;36,79120489;Detección automática;124;MDT
29028000000;1290287;29280;29;Málaga;Benaoján;1429;3199,5637;28916;29028000201;Benaoján;1376;1050-4;-5,253091165;36,71878304;Detección automática;560;MDT
29029000000;1290290;29290;29;Málaga;Benarrabá;459;2489,7408;32993;29029000101;Benarrabá;426;1064-4;-5,276504252;36,55179803;Detección automática;520;MDT
29030000000;1290304;29300;29;Málaga;El Borge;951;2439,3726;38647;29030000101;El Borge;778;1053-2;-4,234577617;36,81450428;Detección automática;254;MDT
29031000000;1290311;29310;29;Málaga;El Burgo;1758;11835,14;56495;29031000101;El Burgo;1518;1051-2;-4,947675785;36,78920393;Detección automática;566;MDT
29032000000;1290326;29320;29;Málaga;Campillos;8553;18744,22;79002;29032000101;Campillos;8392;1022-4;-4,861329201;37,04500604;Detección automática;457;MDT
29033000000;1290332;29330;29;Málaga;Canillas de Aceituno;1786;4205,05;30576;29033000101;Canillas de Aceituno;1030;1040-3;-4,08174465;36,87333659;Detección automática;647;MDT
29034000000;1290347;29340;29;Málaga;Canillas de Albaida;820;3319,8;34801;29034000101;Canillas de Albaida;553;1040-4;-3,98751033;36,84612093;Detección automática;582;MDT
29035000000;1290350;29350;29;Málaga;Cañete la Real;1577;16498,27;69224;29035000101;Cañete la Real;1543;1037-1;-5,02444968;36,95155408;Detección automática;745;MDT
29036000000;1290363;29360;29;Málaga;Carratraca;800;2246,79;20420;29036000101;Carratraca;553;1038-3;-4,818139301;36,85158201;Detección automática;522;MDT
29037000000;1290379;29370;29;Málaga;Cartajima;235;2146,546;22681;29037000101;Cartajima;225;1065-1;-5,153987155;36,64542761;Detección automática;836;MDT
29038000000;1290385;29380;29;Málaga;Cártama;29264;10512,63;68688;29038000102;Cártama;7548;1052-4;-4,632378815;36,71056767;Detección automática;100;MDT
29039000000;1290398;29390;29;Málaga;Casabermeja;4186;6762,16;38588;29039000301;Casabermeja;3236;1039-3;-4,429119174;36,89415514;Detección automática;543;MDT
29040000000;1290402;29400;29;Málaga;Casarabonela;2823;11300,89;62504;29040000401;Casarabonela;1975;1052-1;-4,842519535;36,78509728;Detección automática;469;MDT
29041000000;1290419;29410;29;Málaga;Casares;8984;16234,41;64717;29041000101;Casares;2194;1071-2;-5,273273032;36,44331792;Detección automática;387;MDT
29042000000;1290424;29420;29;Málaga;Coín;26474;12745,54;59111;29042000101;Coín;16582;1066-1;-4,761026732;36,65830207;Detección automática;212;MDT
29043000000;1290430;29430;29;Málaga;Colmenar;3645;6595,3928;48518;29043000201;Colmenar;3098;1039-4;-4,335204917;36,9052039;Detección automática;670;MDT
29044000000;1290445;29440;29;Málaga;Comares;1345;2550,2456;24169;29044000201;Comares;334;1039-4;-4,246819187;36,84874173;Detección automática;703;MDT
29045000000;1290458;29450;29;Málaga;Cómpeta;3728;5423,3294;51164;29045000101;Cómpeta;2572;1054-2;-3,975392529;36,83288071;Detección automática;616;MDT
29046000000;1290461;29460;29;Málaga;Cortes de la Frontera;3054;17527,18;90950;29046000301;Cortes de la Frontera;2063;1064-2;-5,342510062;36,61690136;Detección automática;617;MDT
29047000000;1290477;29470;29;Málaga;Cuevas Bajas;1343;1653,81;27681;29047000101;Cuevas Bajas;1308;1007-3;-4,486982578;37,2358305;Detección automática;312;MDT
29048000000;1290483;29490;29;Málaga;Cuevas del Becerro;1618;1629,93;29815;29048000101;Cuevas del Becerro;1603;1037-3;-5,045456849;36,87639756;Detección automática;732;MDT
29049000000;1290496;29480;29;Málaga;Cuevas de San Marcos;3644;3688,93;29947;29049000102;Cuevas de San Marcos;3415;1007-1;-4,414232372;37,26948231;Detección automática;409;MDT
29050000000;1290509;29500;29;Málaga;Cútar;604;1942,0213;32772;29050000101;Cútar;190;1053-2;-4,227959702;36,83074861;Detección automática;297;MDT
29051000000;1290516;29510;29;Málaga;Estepona;79593;13737,42;67271;29051000601;Estepona;50229;1072-1;-5,149818107;36,42477999;Detección automática;5;MDT
29052000000;1290521;29520;29;Málaga;Faraján;287;2040,54;25555;29052000101;Faraján;252;1064-2;-5,188804984;36,61636915;Detección automática;642;MDT
29053000000;1290537;29530;29;Málaga;Frigiliana;3459;4051,0915;32914;29053000101;Frigiliana;2461;1054-2;-3,898206153;36,79257333;Detección automática;322;MDT
29054000000;1290542;29540;29;Málaga;Fuengirola;84857;1030,87;24360;29054000101;Fuengirola;84857;1066-4;-4,626921233;36,53712379;Detección automática;8;MDT
29055000000;1290555;29550;29;Málaga;Fuente de Piedra;3044;9054,62;39729;29055000101;Fuente de Piedra;2793;1023-1;-4,729729114;37,13531014;Detección automática;448;MDT
29056000000;1290568;29560;29;Málaga;Gaucín;1616;9823,64;41643;29056000101;Gaucín;1351;1064-4;-5,317525302;36,51836681;Detección automática;614;MDT
29057000000;1290574;29570;29;Málaga;Genalguacil;363;3186,5687;30091;29057000101;Genalguacil;296;1064-4;-5,235908975;36,54444197;Detección automática;522;MDT
29058000000;1290580;29580;29;Málaga;Guaro;2658;2238,27;20468;29058000101;Guaro;2107;1066-1;-4,833296464;36,65654804;Detección automática;343;MDT
29059000000;1290593;29590;29;Málaga;Humilladero;3385;3466,1567;43324;29059000201;Humilladero;3189;1023-1;-4,70334336;37,11485781;Detección automática;447;MDT
29060000000;1290607;29600;29;Málaga;Igualeja;728;4386,6002;29675;29060000101;Igualeja;713;1065-1;-5,122397758;36,63045082;Detección automática;691;MDT
29061000000;1290614;29610;29;Málaga;Istán;1704;9944,57;48313;29061000101;Istán;1218;1065-4;-4,947849529;36,58022259;Detección automática;310;MDT
29062000000;1290629;29620;29;Málaga;Iznate;951;746,5251;11384;29062000101;Iznate;667;1054-1;-4,183416792;36,77601041;Detección automática;310;MDT
29063000000;1290635;29630;29;Málaga;Jimera de Líbar;400;2716,9473;22757;29063000202;Jimera de Líbar;275;1064-2;-5,274063297;36,65186196;Detección automática;547;MDT
29064000000;1290640;29640;29;Málaga;Jubrique;593;3932,1998;33505;29064000101;Jubrique;480;1064-4;-5,215188955;36,56433784;Detección automática;551;MDT
29065000000;1290653;29650;29;Málaga;Júzcar;210;3365,6857;44399;29065000101;Júzcar;183;1065-1;-5,170852457;36,62553271;Detección automática;635;MDT
29066000000;1290666;29660;29;Málaga;Macharaviaya;522;726,18;14318;29066000201;Macharaviaya;287;1053-2;-4,215304109;36,76206098;Detección automática;249;MDT
29067000000;1290672;29001;29;Málaga;Málaga;597173;39554,67;152512;29067000502;Málaga;551480;1053-3;-4,41498039;36,72026192;Detección automática;7;MDT
29068000000;1290688;29670;29;Málaga;Manilva;18044;3558,3176;32695;29068000505;Manilva;3504;1071-4;-5,249233007;36,3768953;Detección automática;137;MDT
29069000000;1290691;29680;29;Málaga;Marbella;160478;11715,39;80541;29069000901;Marbella;78373;1065-4;-4,885136119;36,51051957;Detección automática;22;MDT
29070000000;1290705;29690;29;Málaga;Mijas;94320;14872,78;59678;29070000901;Mijas;3545;1066-2;-4,63674892;36,59658015;Detección automática;415;MDT
29071000000;1290712;29700;29;Málaga;Moclinejo;1229;1436,91;18647;29071000101;Moclinejo;560;1053-2;-4,254084582;36,77119722;Detección automática;450;MDT
29072000000;1290727;29710;29;Málaga;Mollina;5582;7456,0166;51346;29072000301;Mollina;4664;1023-2;-4,656670823;37,12562475;Detección automática;479;MDT
29073000000;1290733;29720;29;Málaga;Monda;3034;5747,79;34038;29073000101;Monda;2467;1066-1;-4,832319626;36,63019108;Detección automática;368;MDT
29074000000;1290748;29730;29;Málaga;Montejaque;946;4545,531;32658;29074000101;Montejaque;918;1050-4;-5,251457689;36,73370735;Detección automática;686;MDT
29075000000;1290751;29740;29;Málaga;Nerja;22062;8512,4109;51149;29075000303;Nerja;19345;1054-4;-3,876782873;36,74546323;Detección automática;23;MDT
29076000000;1290764;29750;29;Málaga;Ojén;4812;8561,29;50600;29076000101;Ojén;3548;1065-4;-4,857328;36,563714;Investigación;290;Investigación
29077000000;1290770;29760;29;Málaga;Parauta;270;4420,2;36015;29077000101;Parauta;254;1065-1;-5,129556641;36,65532525;Detección automática;827;MDT
29079000000;1290799;29770;29;Málaga;Periana;3410;5875,45;34295;29079000613;Periana;2437;1039-2;-4,188566694;36,92660787;Detección automática;557;MDT
29080000000;1290803;29780;29;Málaga;Pizarra;10383;6386,32;40849;29080000501;Pizarra;7068;1052-1;-4,708750508;36,76537976;Detección automática;76;MDT
29081000000;1290810;29790;29;Málaga;Pujerra;285;2438,4717;27546;29081000101;Pujerra;279;1065-1;-5,149362546;36,61274274;Detección automática;774;MDT
29082000000;1290825;29800;29;Málaga;Rincón de la Victoria;52355;2815,95;28485;29082000301;Rincón de la Victoria;18001;1053-4;-4,28535925;36,71603679;Detección automática;5;MDT
29083000000;1290831;29810;29;Málaga;Riogordo;2832;3998,4578;35372;29083000101;Riogordo;2376;1039-4;-4,293248763;36,91483156;Detección automática;391;MDT
29084000000;1290846;29820;29;Málaga;Ronda;33708;39804,76;168875;29084001301;Ronda;29027;1051-3;-5,164911752;36,73702786;Detección automática;725;MDT
29085000000;1290859;29830;29;Málaga;Salares;196;1028,6015;20789;29085000101;Salares;175;1040-3;-4,024357567;36,8540388;Detección automática;568;MDT
29086000000;1290862;29840;29;Málaga;Sayalonga;1635;1830,97;27285;29086000401;Sayalonga;739;1054-2;-4,011797535;36,79805145;Detección automática;360;MDT
29087000000;1290878;29850;29;Málaga;Sedella;612;3161,4;35668;29087000201;Sedella;366;1040-3;-4,035055198;36,86302878;Detección automática;684;MDT
29088000000;1290884;29860;29;Málaga;Sierra de Yeguas;3419;8557,45;54606;29088000201;Sierra de Yeguas;3168;1022-2;-4,868790476;37,1247285;Detección automática;448;MDT
29089000000;1290897;29870;29;Málaga;Teba;3686;14374,49;67470;29089000201;Teba;3438;1037-2;-4,920405185;36,9833168;Detección automática;537;MDT
29090000000;1290901;29880;29;Málaga;Tolox;2482;9492,2;47342;29090000301;Tolox;2208;1051-4;-4,904456166;36,68708048;Detección automática;298;MDT
29091000000;1290918;29890;29;Málaga;Torrox;21795;5005,336;34286;29091000401;Torrox;6263;1054-2;-3,952651985;36,75846957;Detección automática;147;MDT
29092000000;1290923;29900;29;Málaga;Totalán;798;920,16;16029;29092000101;Totalán;571;1053-2;-4,297475843;36,7643892;Detección automática;285;MDT
29093000000;1290939;29910;29;Málaga;Valle de Abdalajís;2457;2117,3335;20140;29093000101;Valle de Abdalajís;2072;1038-2;-4,682981603;36,93126696;Detección automática;344;MDT
29094000000;1290944;29920;29;Málaga;Vélez-Málaga;87798;15792,02;98116;29094001201;Vélez-Málaga;42347;1054-1;-4,104302211;36,78133591;Detección automática;46;MDT
29095000000;1290957;29930;29;Málaga;Villanueva de Algaidas;4075;7074,73;43924;29095000601;Villanueva de Algaidas;3546;1007-3;-4,450865676;37,1858778;Detección automática;540;MDT
29096000000;1290960;29950;29;Málaga;Villanueva del Rosario;3469;4395,02;33277;29096000101;Villanueva del Rosario;3163;1039-1;-4,364843943;36,99645328;Detección automática;691;MDT
29097000000;1290976;29960;29;Málaga;Villanueva del Trabuco;5550;5899,31;30719;29097000101;Villanueva del Trabuco;4646;1024-4;-4,338745507;37,02793849;Detección automática;682;MDT
29098000000;1290982;29940;29;Málaga;Villanueva de Tapia;1392;2162,83;28064;29098000101;Villanueva de Tapia;1330;1007-4;-4,33552069;37,18178758;Detección automática;652;MDT
29099000000;1290995;29970;29;Málaga;Viñuela;2042;2721,94;34766;29099001207;Viñuela;880;1040-3;-4,141405295;36,8627215;Detección automática;160;MDT
29100000000;1291009;29980;29;Málaga;Yunquera;2865;5534,54;36115;29100000101;Yunquera;2717;1051-4;-4,917332409;36,73420332;Detección automática;695;MDT
29901000000;1299018;29885;29;Málaga;Torremolinos;71270;1991,24;24095;29901000106;Torremolinos;71269;1067-1;-4,507746956;36,62136191;Detección automática;66;MDT
29902000000;1299023;29935;29;Málaga;Villanueva de la Concepción;3294;6749,27;47622;29902000101;Villanueva de la Concepción;2657;1038-2;-4,528681097;36,93273552;Detección automática;612;MDT
29903000000;1299039;29725;29;Málaga;Montecorto;590;5447,08;43893;29903000101;Montecorto;500;1050-2;-5,296740982;36,81568711;Detección automática;497;MDT
29904000000;1299044;29855;29;Málaga;Serrato;465;2911,15;32921;29904000101;Serrato;458;1037-4;-4,981272196;36,88606571;Detección automática;508;MDT
30001000000;1300011;30010;30;Murcia;Abanilla;6283;23542,82;60611;30001000101;Abanilla;3064;0892-3;-1,041529867;38,2072607;Detección automática;219;MDT
30002000000;1300026;30020;30;Murcia;Abarán;13225;11503,73;69760;30002000101;Abarán;9772;0891-3;-1,400343732;38,20281153;Detección automática;174;MDT
30003000000;1300032;30030;30;Murcia;Águilas;37761;25176,6403;86783;30003000101;Águilas;34142;0997-4;-1,582179976;37,40417865;Detección automática;4;MDT
30004000000;1300047;30040;30;Murcia;Albudeite;1400;1708,02;16700;30004000101;Albudeite;501;0912-3;-1,385336816;38,02842132;Detección automática;178;MDT
30005000000;1300050;30050;30;Murcia;Alcantarilla;43791;1624,4322;24115;30005000101;Alcantarilla;43147;0933-2;-1,209537195;37,97203775;Detección automática;61;MDT
30006000000;1300063;30060;30;Murcia;Aledo;1122;4953,95;28394;30006000101;Aledo;886;0953-2;-1,573378998;37,79190625;Detección automática;623;MDT
30007000000;1300079;30070;30;Murcia;Alguazas;10419;2384;27851;30007000101;Alguazas;9255;0912-4;-1,24181511;38,05129838;Detección automática;80;MDT
30008000000;1300085;30080;30;Murcia;Alhama de Murcia;24227;31279,22;85709;30008000101;Alhama de Murcia;20401;0933-3;-1,426431311;37,8515109;Detección automática;200;MDT
30009000000;1300098;30090;30;Murcia;Archena;20795;1637,59;20159;30009000301;Archena;15076;0912-2;-1,298715963;38,11416391;Detección automática;105;MDT
30010000000;1300102;30100;30;Murcia;Beniel;11548;1011;15526;30010000201;Beniel;8089;0913-4;-1,001442649;38,04633624;Detección automática;28;MDT
30011000000;1300119;30110;30;Murcia;Blanca;6836;8716,74;50447;30011000301;Blanca;3742;0891-3;-1,376695704;38,18042114;Detección automática;149;MDT
30012000000;1300124;30120;30;Murcia;Bullas;11999;8249,56;40565;30012000101;Bullas;11030;0911-4;-1,670843855;38,04955305;Detección automática;645;MDT
30013000000;1300130;30130;30;Murcia;Calasparra;10384;18555,51;60754;30013000101;Calasparra;9079;0890-3;-1,69753347;38,23125224;Detección automática;341;MDT
30014000000;1300145;30140;30;Murcia;Campos del Río;2161;4701,4;49044;30014000101;Campos del Río;1921;0912-4;-1,350969513;38,03979455;Detección automática;178;MDT
30015000000;1300158;30150;30;Murcia;Caravaca de la Cruz;26236;86020,1;130204;30015000401;Caravaca de la Cruz;21295;0910-2;-1,859876543;38,10766803;Detección automática;630;MDT
30016000000;1300161;30160;30;Murcia;Cartagena;220400;56018,64;223443;30016000103;Cartagena;41520;0977-2;-0,984930263;37,60088828;Detección automática;7;MDT
30017000000;1300177;30170;30;Murcia;Cehegín;14650;30012,38;82013;30017000801;Cehegín;12390;0911-1;-1,798669973;38,09601091;Detección automática;569;MDT
30018000000;1300183;30180;30;Murcia;Ceutí;13152;1029,76;15398;30018000301;Ceutí;12155;0912-4;-1,27445807;38,07801553;Detección automática;90;MDT
30019000000;1300196;30190;30;Murcia;Cieza;35452;36625,4;81037;30019000601;Cieza;32980;0891-3;-1,42772981;38,23659383;Detección automática;187;MDT
30020000000;1300200;30200;30;Murcia;Fortuna;11563;14939,26;63635;30020000701;Fortuna;7395;0892-3;-1,123225384;38,17987276;Detección automática;193;MDT
30021000000;1300217;30210;30;Murcia;Fuente Álamo de Murcia;19088;27419,28;95726;30021090201;Fuente Álamo de Murcia;9803;0955-3;-1,170094669;37,72335766;Detección automática;128;MDT
30022000000;1300222;30220;30;Murcia;Jumilla;27434;96966,49;134525;30022000801;Jumilla;25923;0869-2;-1,329097884;38,4746837;Detección automática;503;MDT
30023000000;1300238;30230;30;Murcia;Librilla;5894;5661,99;36210;30023000701;Librilla;5281;0933-4;-1,350628554;37,8868045;Detección automática;168;MDT
30024000000;1300243;30240;30;Murcia;Lorca;98613;167527,26;266503;30024000400;Lorca;64022;0953-3;-1,69989086;37,67648743;Investigación;342;Investigación
30025000000;1300256;30250;30;Murcia;Lorquí;7932;1572,72;19433;30025000301;Lorquí;7007;0912-4;-1,256800557;38,0804267;Detección automática;82;MDT
30026000000;1300269;30260;30;Murcia;Mazarrón;35642;31817,36;90631;30026001001;Mazarrón;13618;0976-2;-1,316492441;37,59735501;Detección automática;56;MDT
30027000000;1300275;30270;30;Murcia;Molina de Segura;78210;16936,95;81664;30027001101;Molina de Segura;47661;0912-4;-1,213097655;38,05500495;Detección automática;84;MDT
30028000000;1300281;30280;30;Murcia;Moratalla;7515;95293,77;186549;30028000201;Moratalla;5189;0889-4;-1,890934487;38,18843793;Detección automática;635;MDT
30029000000;1300294;30290;30;Murcia;Mula;17986;63407,94;151878;30029000901;Mula;15397;0912-3;-1,491088876;38,0416054;Detección automática;311;MDT
30030000000;1300308;30001;30;Murcia;Murcia;477631;88511,49;219288;30030000100;Murcia;169383;0934-1;-1,13020828;37,98345552;Investigación;43;Investigación
30031000000;1300315;30300;30;Murcia;Ojós;549;4571,63;38519;30031000601;Ojós;364;0912-2;-1,342077409;38,14710765;Detección automática;119;MDT
30032000000;1300320;30310;30;Murcia;Pliego;4062;2933,73;26757;30032000401;Pliego;3728;0933-1;-1,505771762;37,9906132;Detección automática;380;MDT
30033000000;1300336;30320;30;Murcia;Puerto Lumbreras;18240;14462,44;60927;30033030201;Puerto Lumbreras;14431;0975-3;-1,808621905;37,56125531;Detección automática;462;MDT
30034000000;1300341;30330;30;Murcia;Ricote;1203;8682,59;43940;30034001601;Ricote;1067;0912-1;-1,362982983;38,15277039;Detección automática;283;MDT
30035000000;1300354;30340;30;Murcia;San Javier;36385;7536,48;124047;30035000901;San Javier;16823;0956-1;-0,834746361;37,80550117;Investigación;27;Investigación
30036000000;1300367;30350;30;Murcia;San Pedro del Pinatar;29726;2235,53;35433;30036002501;San Pedro del Pinatar;10908;0935-3;-0,791855156;37,83616391;Investigación;16;Investigación
30037000000;1300373;30360;30;Murcia;Torre-Pacheco;41158;18960,69;59078;30037001301;Torre-Pacheco;19970;0955-4;-0,953765463;37,74120111;Detección automática;41;MDT
